2.26E+05,62.65
2.26E+05,62.825
2.27E+05,63
2.27E+05,63.175
2.28E+05,63.35
2.29E+05,63.525
2.29E+05,63.7
2.30E+05,63.875
2.31E+05,64.05
2.31E+05,64.225
2.32E+05,64.4
2.32E+05,64.575
2.33E+05,64.75
2.34E+05,64.925
2.34E+05,65.1
2.35E+05,65.275
2.36E+05,65.45
2.36E+05,65.625
2.37E+05,65.8
2.38E+05,65.975
2.38E+05,66.15
2.39E+05,66.325
2.39E+05,66.5
2.40E+05,66.675
2.41E+05,66.85
2.41E+05,67.025
2.42E+05,67.2
2.43E+05,67.375
2.43E+05,67.55
2.44E+05,67.725
2.44E+05,67.9
2.45E+05,68.075
2.46E+05,68.25
2.46E+05,68.425
2.47E+05,68.6
2.48E+05,68.775
2.48E+05,68.95
2.49E+05,69.125
2.49E+05,69.3
2.50E+05,69.475
2.51E+05,69.65
2.51E+05,69.825
2.52E+05,70
2.53E+05,70.175
2.53E+05,70.35
2.54E+05,70.525
2.55E+05,70.7
2.55E+05,70.875
2.56E+05,71.05
2.56E+05,71.225
2.57E+05,71.4
2.58E+05,71.575
2.58E+05,71.75
2.59E+05,71.925
2.60E+05,72.1
2.60E+05,72.275
2.61E+05,72.45
2.61E+05,72.625
2.62E+05,72.8
2.63E+05,72.975
2.63E+05,73.15
2.64E+05,73.325
2.65E+05,73.5
2.65E+05,73.675
2.66E+05,73.85
2.66E+05,74.025
2.67E+05,74.2
2.68E+05,74.375
2.68E+05,74.55
2.69E+05,74.725
2.70E+05,74.9
2.70E+05,75.075
2.71E+05,75.25
2.72E+05,75.425
2.72E+05,75.6
2.73E+05,75.775
2.73E+05,75.95
2.74E+05,76.125
2.75E+05,76.3
2.75E+05,76.475
2.76E+05,76.65
2.77E+05,76.825
2.77E+05,77
2.78E+05,77.175
2.78E+05,77.35
2.79E+05,77.525
2.80E+05,77.7
2.80E+05,77.875
2.81E+05,78.05
2.82E+05,78.225
2.82E+05,78.4
2.83E+05,78.575
2.84E+05,78.75
2.84E+05,78.925
2.85E+05,79.1
2.85E+05,79.275
2.86E+05,79.45
2.87E+05,79.625
2.87E+05,79.8
2.88E+05,79.975
2.89E+05,80.15
2.89E+05,80.325
2.90E+05,80.5
2.90E+05,80.675
2.91E+05,80.85
2.92E+05,81.025
2.92E+05,81.2
2.93E+05,81.375
2.94E+05,81.55
2.94E+05,81.725
2.95E+05,81.9
2.95E+05,82.075
2.96E+05,82.25
2.97E+05,82.425
2.97E+05,82.6
2.98E+05,82.775
2.99E+05,82.95
2.99E+05,83.125
3.00E+05,83.3
3.01E+05,83.475
3.01E+05,83.65
3.02E+05,83.825
3.02E+05,84
3.03E+05,84.175
3.04E+05,84.35
3.04E+05,84.525
3.05E+05,84.7
3.06E+05,84.875
3.06E+05,85.05
3.07E+05,85.225
3.07E+05,85.4
3.08E+05,85.575
3.09E+05,85.75
3.09E+05,85.925
3.10E+05,86.1
3.11E+05,86.275
3.11E+05,86.45
