s,C,C
Time,"Back","Front"
 5.8590000E+005, 1.4790937E+002, 1.4984403E+002
 5.8653000E+005, 1.4791917E+002, 1.4984477E+002
 5.8716000E+005, 1.4792893E+002, 1.4984549E+002
 5.8779000E+005, 1.4793864E+002, 1.4984622E+002
 5.8842000E+005, 1.4794831E+002, 1.4984694E+002
 5.8905000E+005, 1.4795793E+002, 1.4984766E+002
 5.8968000E+005, 1.4796751E+002, 1.4984837E+002
 5.9031000E+005, 1.4797704E+002, 1.4984908E+002
 5.9094000E+005, 1.4798652E+002, 1.4984979E+002
 5.9157000E+005, 1.4799597E+002, 1.4985049E+002
 5.9220000E+005, 1.4800536E+002, 1.4985120E+002
 5.9283000E+005, 1.4801472E+002, 1.4985189E+002
 5.9346000E+005, 1.4802403E+002, 1.4985259E+002
 5.9409000E+005, 1.4803329E+002, 1.4985328E+002
 5.9472000E+005, 1.4804252E+002, 1.4985397E+002
 5.9535000E+005, 1.4805169E+002, 1.4985465E+002
 5.9598000E+005, 1.4806083E+002, 1.4985533E+002
 5.9661000E+005, 1.4806992E+002, 1.4985601E+002
 5.9724000E+005, 1.4807897E+002, 1.4985669E+002
 5.9787000E+005, 1.4808798E+002, 1.4985736E+002
 5.9850000E+005, 1.4809695E+002, 1.4985803E+002
 5.9913000E+005, 1.4810587E+002, 1.4985869E+002
 5.9976000E+005, 1.4811476E+002, 1.4985936E+002
 6.0039000E+005, 1.4812360E+002, 1.4986002E+002
 6.0102000E+005, 1.4813239E+002, 1.4986067E+002
 6.0165000E+005, 1.4814115E+002, 1.4986133E+002
 6.0228000E+005, 1.4814987E+002, 1.4986198E+002
 6.0291000E+005, 1.4815855E+002, 1.4986262E+002
 6.0354000E+005, 1.4816718E+002, 1.4986327E+002
 6.0417000E+005, 1.4817577E+002, 1.4986391E+002
 6.0480000E+005, 1.4818433E+002, 1.4986455E+002
 6.0543000E+005, 1.4819284E+002, 1.4986518E+002
 6.0606000E+005, 1.4820132E+002, 1.4986581E+002
 6.0669000E+005, 1.4820975E+002, 1.4986644E+002
 6.0732000E+005, 1.4821815E+002, 1.4986707E+002
 6.0795000E+005, 1.4822650E+002, 1.4986769E+002
 6.0858000E+005, 1.4823482E+002, 1.4986831E+002
 6.0921000E+005, 1.4824310E+002, 1.4986893E+002
 6.0984000E+005, 1.4825134E+002, 1.4986955E+002
 6.1047000E+005, 1.4825954E+002, 1.4987016E+002
 6.1110000E+005, 1.4826770E+002, 1.4987077E+002
 6.1173000E+005, 1.4827582E+002, 1.4987137E+002
 6.1236000E+005, 1.4828391E+002, 1.4987198E+002
 6.1299000E+005, 1.4829195E+002, 1.4987258E+002
 6.1362000E+005, 1.4829996E+002, 1.4987317E+002
 6.1425000E+005, 1.4830793E+002, 1.4987377E+002
 6.1488000E+005, 1.4831587E+002, 1.4987436E+002
 6.1551000E+005, 1.4832377E+002, 1.4987495E+002
 6.1614000E+005, 1.4833163E+002, 1.4987554E+002
 6.1677000E+005, 1.4833945E+002, 1.4987612E+002
 6.1740000E+005, 1.4834724E+002, 1.4987670E+002
 6.1803000E+005, 1.4835499E+002, 1.4987728E+002
 6.1866000E+005, 1.4836270E+002, 1.4987785E+002
 6.1929000E+005, 1.4837038E+002, 1.4987843E+002
 6.1992000E+005, 1.4837802E+002, 1.4987900E+002
 6.2055000E+005, 1.4838563E+002, 1.4987956E+002
 6.2118000E+005, 1.4839320E+002, 1.4988013E+002
 6.2181000E+005, 1.4840073E+002, 1.4988069E+002
 6.2244000E+005, 1.4840823E+002, 1.4988125E+002
 6.2307000E+005, 1.4841570E+002, 1.4988181E+002
 6.2370000E+005, 1.4842312E+002, 1.4988236E+002
 6.2433000E+005, 1.4843052E+002, 1.4988291E+002
 6.2496000E+005, 1.4843788E+002, 1.4988346E+002
 6.2559000E+005, 1.4844520E+002, 1.4988401E+002
 6.2622000E+005, 1.4845250E+002, 1.4988455E+002
 6.2685000E+005, 1.4845975E+002, 1.4988509E+002
 6.2748000E+005, 1.4846697E+002, 1.4988563E+002
 6.2811000E+005, 1.4847416E+002, 1.4988617E+002
 6.2874000E+005, 1.4848132E+002, 1.4988670E+002
 6.2937000E+005, 1.4848844E+002, 1.4988723E+002
 6.3000000E+005, 1.4849553E+002, 1.4988776E+002
