s,C,C
Time,"Back","Front"
 9.9350000E+002, 1.0857161E+002, 1.1707697E+002
 9.9550000E+002, 1.0863298E+002, 1.1709267E+002
 9.9750000E+002, 1.0868725E+002, 1.1710655E+002
 1.0000000E+003, 1.0874799E+002, 1.1712209E+002
 1.0020000E+003, 1.0880842E+002, 1.1713754E+002
 1.0040000E+003, 1.0886185E+002, 1.1715121E+002
 1.0065000E+003, 1.0892165E+002, 1.1716650E+002
 1.0085000E+003, 1.0898114E+002, 1.1718172E+002
 1.0105000E+003, 1.0903375E+002, 1.1719518E+002
 1.0125000E+003, 1.0908611E+002, 1.1720857E+002
 1.0150000E+003, 1.0914471E+002, 1.1722355E+002
 1.0170000E+003, 1.0920300E+002, 1.1723846E+002
 1.0190000E+003, 1.0925455E+002, 1.1725165E+002
 1.0215000E+003, 1.0931224E+002, 1.1726640E+002
 1.0235000E+003, 1.0936964E+002, 1.1728108E+002
 1.0255000E+003, 1.0942039E+002, 1.1729407E+002
 1.0275000E+003, 1.0947090E+002, 1.1730698E+002
 1.0300000E+003, 1.0952743E+002, 1.1732144E+002
 1.0320000E+003, 1.0958367E+002, 1.1733583E+002
 1.0340000E+003, 1.0963341E+002, 1.1734855E+002
 1.0365000E+003, 1.0968906E+002, 1.1736278E+002
 1.0385000E+003, 1.0974444E+002, 1.1737695E+002
 1.0405000E+003, 1.0979340E+002, 1.1738947E+002
 1.0425000E+003, 1.0984213E+002, 1.1740193E+002
 1.0450000E+003, 1.0989667E+002, 1.1741588E+002
 1.0470000E+003, 1.0995093E+002, 1.1742976E+002
 1.0490000E+003, 1.0999890E+002, 1.1744203E+002
 1.0515000E+003, 1.1005260E+002, 1.1745576E+002
 1.0535000E+003, 1.1010602E+002, 1.1746943E+002
 1.0555000E+003, 1.1015326E+002, 1.1748151E+002
 1.0575000E+003, 1.1020027E+002, 1.1749353E+002
 1.0600000E+003, 1.1025288E+002, 1.1750699E+002
 1.0620000E+003, 1.1030523E+002, 1.1752038E+002
 1.0640000E+003, 1.1035151E+002, 1.1753222E+002
 1.0665000E+003, 1.1040332E+002, 1.1754547E+002
 1.0685000E+003, 1.1045485E+002, 1.1755865E+002
 1.0705000E+003, 1.1050043E+002, 1.1757030E+002
 1.0725000E+003, 1.1054578E+002, 1.1758191E+002
 1.0750000E+003, 1.1059654E+002, 1.1759489E+002
 1.0770000E+003, 1.1064704E+002, 1.1760780E+002
 1.0790000E+003, 1.1069169E+002, 1.1761923E+002
 1.0815000E+003, 1.1074167E+002, 1.1763201E+002
 1.0835000E+003, 1.1079139E+002, 1.1764472E+002
 1.0855000E+003, 1.1083536E+002, 1.1765597E+002
 1.0880000E+003, 1.1088456E+002, 1.1766855E+002
 1.0900000E+003, 1.1093351E+002, 1.1768107E+002
 1.0920000E+003, 1.1097680E+002, 1.1769215E+002
 1.0940000E+003, 1.1101988E+002, 1.1770316E+002
 1.0965000E+003, 1.1106809E+002, 1.1771550E+002
 1.0985000E+003, 1.1111606E+002, 1.1772776E+002
 1.1005000E+003, 1.1115848E+002, 1.1773861E+002
 1.1030000E+003, 1.1120595E+002, 1.1775075E+002
 1.1050000E+003, 1.1125317E+002, 1.1776283E+002
 1.1070000E+003, 1.1129493E+002, 1.1777351E+002
 1.1090000E+003, 1.1133649E+002, 1.1778414E+002
 1.1115000E+003, 1.1138301E+002, 1.1779604E+002
 1.1135000E+003, 1.1142928E+002, 1.1780788E+002
 1.1155000E+003, 1.1147020E+002, 1.1781834E+002
 1.1180000E+003, 1.1151600E+002, 1.1783006E+002
 1.1200000E+003, 1.1156156E+002, 1.1784171E+002
 1.1220000E+003, 1.1160185E+002, 1.1785201E+002
 1.1240000E+003, 1.1164195E+002, 1.1786227E+002
 1.1265000E+003, 1.1168682E+002, 1.1787375E+002
 1.1285000E+003, 1.1173146E+002, 1.1788517E+002
 1.1305000E+003, 1.1177094E+002, 1.1789526E+002
 1.1330000E+003, 1.1181512E+002, 1.1790656E+002
 1.1350000E+003, 1.1185908E+002, 1.1791781E+002
 1.1370000E+003, 1.1189795E+002, 1.1792775E+002
 1.1390000E+003, 1.1193663E+002, 1.1793764E+002
 1.1415000E+003, 1.1197992E+002, 1.1794871E+002
 1.1435000E+003, 1.1202299E+002, 1.1795973E+002
 1.1455000E+003, 1.1206108E+002, 1.1796947E+002
 1.1480000E+003, 1.1210370E+002, 1.1798037E+002
 1.1500000E+003, 1.1214610E+002, 1.1799122E+002
 1.1520000E+003, 1.1218360E+002, 1.1800081E+002
 1.1545000E+003, 1.1222557E+002, 1.1801154E+002
 1.1565000E+003, 1.1226732E+002, 1.1802222E+002
 1.1585000E+003, 1.1230424E+002, 1.1803166E+002
 1.1605000E+003, 1.1234098E+002, 1.1804106E+002
 1.1630000E+003, 1.1238210E+002, 1.1805158E+002
 1.1650000E+003, 1.1242301E+002, 1.1806204E+002
 1.1670000E+003, 1.1245919E+002, 1.1807129E+002
 1.1695000E+003, 1.1249967E+002, 1.1808165E+002
 1.1715000E+003, 1.1253995E+002, 1.1809195E+002
 1.1735000E+003, 1.1257557E+002, 1.1810106E+002
 1.1755000E+003, 1.1261102E+002, 1.1811013E+002
 1.1780000E+003, 1.1265069E+002, 1.1812027E+002
 1.1800000E+003, 1.1269016E+002, 1.1813037E+002
 1.1820000E+003, 1.1272506E+002, 1.1813930E+002
 1.1845000E+003, 1.1276412E+002, 1.1814929E+002
 1.1865000E+003, 1.1280297E+002, 1.1815922E+002
 1.1885000E+003, 1.1283733E+002, 1.1816801E+002
 1.1905000E+003, 1.1287153E+002, 1.1817676E+002
 1.1930000E+003, 1.1290981E+002, 1.1818655E+002
 1.1950000E+003, 1.1294788E+002, 1.1819629E+002
 1.1970000E+003, 1.1298155E+002, 1.1820490E+002
 1.1995000E+003, 1.1301923E+002, 1.1821454E+002
 1.2015000E+003, 1.1305672E+002, 1.1822413E+002
 1.2035000E+003, 1.1308987E+002, 1.1823260E+002
 1.2055000E+003, 1.1312286E+002, 1.1824104E+002
 1.2080000E+003, 1.1315979E+002, 1.1825049E+002
 1.2100000E+003, 1.1319652E+002, 1.1825988E+002
 1.2120000E+003, 1.1322900E+002, 1.1826819E+002
 1.2145000E+003, 1.1326536E+002, 1.1827749E+002
 1.2165000E+003, 1.1330152E+002, 1.1828674E+002
 1.2185000E+003, 1.1333350E+002, 1.1829492E+002
 1.2210000E+003, 1.1336930E+002, 1.1830407E+002
 1.2230000E+003, 1.1340490E+002, 1.1831318E+002
 1.2250000E+003, 1.1343639E+002, 1.1832123E+002
 1.2270000E+003, 1.1346773E+002, 1.1832925E+002
 1.2295000E+003, 1.1350280E+002, 1.1833822E+002
 1.2315000E+003, 1.1353769E+002, 1.1834714E+002
 1.2335000E+003, 1.1356855E+002, 1.1835503E+002
 1.2360000E+003, 1.1360308E+002, 1.1836387E+002
 1.2380000E+003, 1.1363743E+002, 1.1837265E+002
 1.2400000E+003, 1.1366781E+002, 1.1838042E+002
 1.2420000E+003, 1.1369804E+002, 1.1838815E+002
 1.2445000E+003, 1.1373187E+002, 1.1839681E+002
 1.2465000E+003, 1.1376554E+002, 1.1840542E+002
 1.2485000E+003, 1.1379530E+002, 1.1841303E+002
 1.2510000E+003, 1.1382861E+002, 1.1842155E+002
 1.2530000E+003, 1.1386176E+002, 1.1843003E+002
 1.2550000E+003, 1.1389106E+002, 1.1843752E+002
 1.2570000E+003, 1.1392023E+002, 1.1844498E+002
 1.2595000E+003, 1.1395287E+002, 1.1845333E+002
 1.2615000E+003, 1.1398535E+002, 1.1846164E+002
 1.2635000E+003, 1.1401406E+002, 1.1846898E+002
 1.2660000E+003, 1.1404620E+002, 1.1847720E+002
 1.2680000E+003, 1.1407817E+002, 1.1848538E+002
 1.2700000E+003, 1.1410645E+002, 1.1849261E+002
 1.2720000E+003, 1.1413458E+002, 1.1849981E+002
 1.2745000E+003, 1.1416608E+002, 1.1850786E+002
 1.2765000E+003, 1.1419741E+002, 1.1851588E+002
 1.2785000E+003, 1.1422511E+002, 1.1852296E+002
 1.2810000E+003, 1.1425612E+002, 1.1853089E+002
 1.2830000E+003, 1.1428696E+002, 1.1853878E+002
 1.2850000E+003, 1.1431424E+002, 1.1854576E+002
 1.2870000E+003, 1.1434138E+002, 1.1855270E+002
 1.2895000E+003, 1.1437176E+002, 1.1856047E+002
 1.2915000E+003, 1.1440199E+002, 1.1856820E+002
 1.2935000E+003, 1.1442872E+002, 1.1857504E+002
 1.2960000E+003, 1.1445863E+002, 1.1858269E+002
 1.2980000E+003, 1.1448839E+002, 1.1859030E+002
 1.3000000E+003, 1.1451470E+002, 1.1859703E+002
 1.3025000E+003, 1.1454415E+002, 1.1860456E+002
 1.3045000E+003, 1.1457345E+002, 1.1861206E+002
 1.3065000E+003, 1.1459936E+002, 1.1861868E+002
 1.3085000E+003, 1.1462514E+002, 1.1862528E+002
 1.3110000E+003, 1.1465400E+002, 1.1863266E+002
 1.3130000E+003, 1.1468271E+002, 1.1864000E+002
 1.3150000E+003, 1.1470810E+002, 1.1864650E+002
 1.3175000E+003, 1.1473651E+002, 1.1865376E+002
 1.3195000E+003, 1.1476478E+002, 1.1866099E+002
 1.3215000E+003, 1.1478977E+002, 1.1866739E+002
 1.3235000E+003, 1.1481465E+002, 1.1867375E+002
 1.3260000E+003, 1.1484249E+002, 1.1868087E+002
 1.3280000E+003, 1.1487018E+002, 1.1868795E+002
 1.3300000E+003, 1.1489468E+002, 1.1869422E+002
 1.3325000E+003, 1.1492209E+002, 1.1870123E+002
 1.3345000E+003, 1.1494936E+002, 1.1870820E+002
 1.3365000E+003, 1.1497347E+002, 1.1871437E+002
 1.3385000E+003, 1.1499747E+002, 1.1872051E+002
 1.3410000E+003, 1.1502433E+002, 1.1872738E+002
 1.3430000E+003, 1.1505105E+002, 1.1873421E+002
 1.3450000E+003, 1.1507468E+002, 1.1874026E+002
 1.3475000E+003, 1.1510112E+002, 1.1874702E+002
 1.3495000E+003, 1.1512743E+002, 1.1875375E+002
 1.3515000E+003, 1.1515069E+002, 1.1875970E+002
 1.3535000E+003, 1.1517384E+002, 1.1876562E+002
 1.3560000E+003, 1.1519976E+002, 1.1877225E+002
 1.3580000E+003, 1.1522553E+002, 1.1877884E+002
 1.3600000E+003, 1.1524833E+002, 1.1878467E+002
 1.3625000E+003, 1.1527384E+002, 1.1879120E+002
 1.3645000E+003, 1.1529922E+002, 1.1879769E+002
 1.3665000E+003, 1.1532167E+002, 1.1880343E+002
 1.3690000E+003, 1.1534678E+002, 1.1880985E+002
 1.3710000E+003, 1.1537177E+002, 1.1881624E+002
 1.3730000E+003, 1.1539387E+002, 1.1882190E+002
 1.3750000E+003, 1.1541586E+002, 1.1882752E+002
 1.3775000E+003, 1.1544047E+002, 1.1883382E+002
 1.3795000E+003, 1.1546496E+002, 1.1884008E+002
 1.3815000E+003, 1.1548661E+002, 1.1884562E+002
 1.3840000E+003, 1.1551084E+002, 1.1885181E+002
 1.3860000E+003, 1.1553495E+002, 1.1885798E+002
 1.3880000E+003, 1.1555627E+002, 1.1886343E+002
 1.3900000E+003, 1.1557749E+002, 1.1886886E+002
 1.3925000E+003, 1.1560123E+002, 1.1887493E+002
 1.3945000E+003, 1.1562485E+002, 1.1888097E+002
 1.3965000E+003, 1.1564574E+002, 1.1888632E+002
 1.3990000E+003, 1.1566912E+002, 1.1889230E+002
 1.4010000E+003, 1.1569238E+002, 1.1889824E+002
 1.4030000E+003, 1.1571294E+002, 1.1890350E+002
 1.4050000E+003, 1.1573341E+002, 1.1890874E+002
 1.4075000E+003, 1.1575632E+002, 1.1891460E+002
 1.4095000E+003, 1.1577911E+002, 1.1892043E+002
 1.4115000E+003, 1.1579926E+002, 1.1892558E+002
 1.4140000E+003, 1.1582181E+002, 1.1893135E+002
 1.4160000E+003, 1.1584425E+002, 1.1893709E+002
 1.4180000E+003, 1.1586409E+002, 1.1894216E+002
 1.4200000E+003, 1.1588384E+002, 1.1894721E+002
 1.4225000E+003, 1.1590594E+002, 1.1895287E+002
 1.4245000E+003, 1.1592792E+002, 1.1895849E+002
 1.4265000E+003, 1.1594737E+002, 1.1896346E+002
 1.4290000E+003, 1.1596913E+002, 1.1896903E+002
 1.4310000E+003, 1.1599077E+002, 1.1897456E+002
 1.4330000E+003, 1.1600991E+002, 1.1897946E+002
 1.4355000E+003, 1.1603134E+002, 1.1898494E+002
 1.4375000E+003, 1.1605265E+002, 1.1899039E+002
 1.4395000E+003, 1.1607150E+002, 1.1899521E+002
 1.4415000E+003, 1.1609025E+002, 1.1900001E+002
 1.4440000E+003, 1.1611124E+002, 1.1900538E+002
 1.4460000E+003, 1.1613213E+002, 1.1901072E+002
 1.4480000E+003, 1.1615059E+002, 1.1901544E+002
 1.4505000E+003, 1.1617126E+002, 1.1902073E+002
 1.4525000E+003, 1.1619182E+002, 1.1902599E+002
 1.4545000E+003, 1.1621000E+002, 1.1903064E+002
 1.4565000E+003, 1.1622810E+002, 1.1903527E+002
 1.4590000E+003, 1.1624835E+002, 1.1904044E+002
 1.4610000E+003, 1.1626850E+002, 1.1904560E+002
 1.4630000E+003, 1.1628631E+002, 1.1905015E+002
 1.4655000E+003, 1.1630625E+002, 1.1905525E+002
 1.4675000E+003, 1.1632609E+002, 1.1906033E+002
 1.4695000E+003, 1.1634363E+002, 1.1906481E+002
 1.4715000E+003, 1.1636109E+002, 1.1906928E+002
 1.4740000E+003, 1.1638062E+002, 1.1907428E+002
 1.4760000E+003, 1.1640006E+002, 1.1907925E+002
 1.4780000E+003, 1.1641725E+002, 1.1908364E+002
 1.4805000E+003, 1.1643648E+002, 1.1908856E+002
 1.4825000E+003, 1.1645562E+002, 1.1909346E+002
 1.4845000E+003, 1.1647254E+002, 1.1909779E+002
 1.4865000E+003, 1.1648938E+002, 1.1910209E+002
 1.4890000E+003, 1.1650823E+002, 1.1910691E+002
 1.4910000E+003, 1.1652698E+002, 1.1911171E+002
 1.4930000E+003, 1.1654357E+002, 1.1911595E+002
 1.4955000E+003, 1.1656212E+002, 1.1912070E+002
 1.4975000E+003, 1.1658059E+002, 1.1912542E+002
 1.4995000E+003, 1.1659691E+002, 1.1912960E+002
 1.5015000E+003, 1.1661316E+002, 1.1913375E+002
 1.5040000E+003, 1.1663134E+002, 1.1913840E+002
 1.5060000E+003, 1.1664943E+002, 1.1914303E+002
 1.5080000E+003, 1.1666543E+002, 1.1914712E+002
 1.5105000E+003, 1.1668333E+002, 1.1915170E+002
 1.5125000E+003, 1.1670114E+002, 1.1915626E+002
 1.5145000E+003, 1.1671689E+002, 1.1916028E+002
 1.5170000E+003, 1.1673452E+002, 1.1916479E+002
 1.5190000E+003, 1.1675206E+002, 1.1916928E+002
 1.5210000E+003, 1.1676756E+002, 1.1917324E+002
 1.5230000E+003, 1.1678300E+002, 1.1917719E+002
 1.5255000E+003, 1.1680027E+002, 1.1918161E+002
 1.5275000E+003, 1.1681745E+002, 1.1918600E+002
 1.5295000E+003, 1.1683265E+002, 1.1918989E+002
 1.5320000E+003, 1.1684965E+002, 1.1919424E+002
 1.5340000E+003, 1.1686657E+002, 1.1919857E+002
 1.5360000E+003, 1.1688153E+002, 1.1920239E+002
 1.5380000E+003, 1.1689642E+002, 1.1920620E+002
 1.5405000E+003, 1.1691308E+002, 1.1921046E+002
 1.5425000E+003, 1.1692966E+002, 1.1921470E+002
 1.5445000E+003, 1.1694432E+002, 1.1921845E+002
 1.5470000E+003, 1.1696073E+002, 1.1922265E+002
 1.5490000E+003, 1.1697705E+002, 1.1922682E+002
 1.5510000E+003, 1.1699148E+002, 1.1923051E+002
 1.5530000E+003, 1.1700584E+002, 1.1923419E+002
 1.5555000E+003, 1.1702192E+002, 1.1923830E+002
 1.5575000E+003, 1.1703791E+002, 1.1924239E+002
 1.5595000E+003, 1.1705205E+002, 1.1924601E+002
 1.5620000E+003, 1.1706788E+002, 1.1925006E+002
 1.5640000E+003, 1.1708363E+002, 1.1925408E+002
 1.5660000E+003, 1.1709755E+002, 1.1925764E+002
 1.5680000E+003, 1.1711141E+002, 1.1926119E+002
 1.5705000E+003, 1.1712692E+002, 1.1926516E+002
 1.5725000E+003, 1.1714235E+002, 1.1926910E+002
 1.5745000E+003, 1.1715599E+002, 1.1927259E+002
 1.5770000E+003, 1.1717126E+002, 1.1927650E+002
 1.5790000E+003, 1.1718645E+002, 1.1928038E+002
 1.5810000E+003, 1.1719988E+002, 1.1928382E+002
 1.5835000E+003, 1.1721492E+002, 1.1928766E+002
 1.5855000E+003, 1.1722988E+002, 1.1929149E+002
 1.5875000E+003, 1.1724310E+002, 1.1929487E+002
 1.5895000E+003, 1.1725626E+002, 1.1929824E+002
 1.5920000E+003, 1.1727099E+002, 1.1930201E+002
 1.5940000E+003, 1.1728565E+002, 1.1930575E+002
 1.5960000E+003, 1.1729861E+002, 1.1930907E+002
 1.5985000E+003, 1.1731311E+002, 1.1931278E+002
 1.6005000E+003, 1.1732754E+002, 1.1931647E+002
 1.6025000E+003, 1.1734030E+002, 1.1931973E+002
 1.6045000E+003, 1.1735300E+002, 1.1932298E+002
 1.6070000E+003, 1.1736721E+002, 1.1932661E+002
 1.6090000E+003, 1.1738135E+002, 1.1933023E+002
 1.6110000E+003, 1.1739385E+002, 1.1933343E+002
 1.6135000E+003, 1.1740785E+002, 1.1933701E+002
 1.6155000E+003, 1.1742177E+002, 1.1934057E+002
 1.6175000E+003, 1.1743408E+002, 1.1934372E+002
 1.6195000E+003, 1.1744633E+002, 1.1934685E+002
 1.6220000E+003, 1.1746004E+002, 1.1935036E+002
 1.6240000E+003, 1.1747368E+002, 1.1935385E+002
 1.6260000E+003, 1.1748574E+002, 1.1935693E+002
 1.6285000E+003, 1.1749924E+002, 1.1936038E+002
 1.6305000E+003, 1.1751267E+002, 1.1936382E+002
 1.6325000E+003, 1.1752454E+002, 1.1936686E+002
 1.6345000E+003, 1.1753636E+002, 1.1936988E+002
 1.6370000E+003, 1.1754959E+002, 1.1937326E+002
 1.6390000E+003, 1.1756275E+002, 1.1937663E+002
 1.6410000E+003, 1.1757438E+002, 1.1937960E+002
 1.6435000E+003, 1.1758741E+002, 1.1938293E+002
 1.6455000E+003, 1.1760036E+002, 1.1938625E+002
 1.6475000E+003, 1.1761182E+002, 1.1938918E+002
 1.6500000E+003, 1.1762464E+002, 1.1939246E+002
 1.6520000E+003, 1.1763740E+002, 1.1939572E+002
 1.6540000E+003, 1.1764868E+002, 1.1939861E+002
 1.6560000E+003, 1.1765991E+002, 1.1940148E+002
 1.6585000E+003, 1.1767247E+002, 1.1940469E+002
 1.6605000E+003, 1.1768497E+002, 1.1940789E+002
 1.6625000E+003, 1.1769602E+002, 1.1941071E+002
 1.6650000E+003, 1.1770839E+002, 1.1941388E+002
 1.6670000E+003, 1.1772070E+002, 1.1941703E+002
 1.6690000E+003, 1.1773158E+002, 1.1941981E+002
 1.6710000E+003, 1.1774241E+002, 1.1942258E+002
 1.6735000E+003, 1.1775453E+002, 1.1942568E+002
 1.6755000E+003, 1.1776659E+002, 1.1942876E+002
 1.6775000E+003, 1.1777725E+002, 1.1943149E+002
 1.6800000E+003, 1.1778919E+002, 1.1943454E+002
 1.6820000E+003, 1.1780106E+002, 1.1943758E+002
 1.6840000E+003, 1.1781156E+002, 1.1944026E+002
 1.6860000E+003, 1.1782201E+002, 1.1944294E+002
 1.6885000E+003, 1.1783370E+002, 1.1944593E+002
 1.6905000E+003, 1.1784533E+002, 1.1944890E+002
 1.6925000E+003, 1.1785562E+002, 1.1945153E+002
 1.6950000E+003, 1.1786713E+002, 1.1945448E+002
 1.6970000E+003, 1.1787859E+002, 1.1945741E+002
 1.6990000E+003, 1.1788872E+002, 1.1946000E+002
 1.7010000E+003, 1.1789880E+002, 1.1946258E+002
 1.7035000E+003, 1.1791008E+002, 1.1946546E+002
 1.7055000E+003, 1.1792130E+002, 1.1946833E+002
 1.7075000E+003, 1.1793123E+002, 1.1947087E+002
 1.7100000E+003, 1.1794233E+002, 1.1947371E+002
 1.7120000E+003, 1.1795338E+002, 1.1947654E+002
 1.7140000E+003, 1.1796316E+002, 1.1947904E+002
 1.7160000E+003, 1.1797288E+002, 1.1948153E+002
 1.7185000E+003, 1.1798376E+002, 1.1948431E+002
 1.7205000E+003, 1.1799459E+002, 1.1948708E+002
 1.7225000E+003, 1.1800417E+002, 1.1948953E+002
 1.7250000E+003, 1.1801488E+002, 1.1949227E+002
 1.7270000E+003, 1.1802554E+002, 1.1949500E+002
 1.7290000E+003, 1.1803497E+002, 1.1949741E+002
 1.7315000E+003, 1.1804552E+002, 1.1950010E+002
 1.7335000E+003, 1.1805601E+002, 1.1950279E+002
 1.7355000E+003, 1.1806530E+002, 1.1950516E+002
 1.7375000E+003, 1.1807453E+002, 1.1950753E+002
 1.7400000E+003, 1.1808487E+002, 1.1951017E+002
 1.7420000E+003, 1.1809516E+002, 1.1951280E+002
 1.7440000E+003, 1.1810425E+002, 1.1951513E+002
 1.7465000E+003, 1.1811443E+002, 1.1951773E+002
 1.7485000E+003, 1.1812455E+002, 1.1952032E+002
 1.7505000E+003, 1.1813351E+002, 1.1952261E+002
 1.7525000E+003, 1.1814242E+002, 1.1952489E+002
 1.7550000E+003, 1.1815239E+002, 1.1952744E+002
 1.7570000E+003, 1.1816232E+002, 1.1952998E+002
 1.7590000E+003, 1.1817109E+002, 1.1953222E+002
 1.7615000E+003, 1.1818091E+002, 1.1953473E+002
 1.7635000E+003, 1.1819068E+002, 1.1953723E+002
 1.7655000E+003, 1.1819932E+002, 1.1953944E+002
 1.7675000E+003, 1.1820791E+002, 1.1954164E+002
 1.7700000E+003, 1.1821754E+002, 1.1954410E+002
 1.7720000E+003, 1.1822711E+002, 1.1954655E+002
 1.7740000E+003, 1.1823557E+002, 1.1954871E+002
 1.7765000E+003, 1.1824505E+002, 1.1955114E+002
 1.7785000E+003, 1.1825447E+002, 1.1955355E+002
 1.7805000E+003, 1.1826280E+002, 1.1955568E+002
 1.7825000E+003, 1.1827110E+002, 1.1955780E+002
 1.7850000E+003, 1.1828038E+002, 1.1956017E+002
 1.7870000E+003, 1.1828961E+002, 1.1956254E+002
 1.7890000E+003, 1.1829778E+002, 1.1956463E+002
 1.7915000E+003, 1.1830692E+002, 1.1956696E+002
 1.7935000E+003, 1.1831601E+002, 1.1956929E+002
 1.7955000E+003, 1.1832405E+002, 1.1957134E+002
 1.7980000E+003, 1.1833305E+002, 1.1957365E+002
 1.8000000E+003, 1.1834200E+002, 1.1957594E+002
 1.8020000E+003, 1.1834992E+002, 1.1957796E+002
 1.8040000E+003, 1.1835780E+002, 1.1957998E+002
 1.8065000E+003, 1.1836661E+002, 1.1958223E+002
 1.8085000E+003, 1.1837538E+002, 1.1958447E+002
 1.8105000E+003, 1.1838314E+002, 1.1958646E+002
 1.8130000E+003, 1.1839182E+002, 1.1958868E+002
 1.8150000E+003, 1.1840046E+002, 1.1959089E+002
 1.8170000E+003, 1.1840810E+002, 1.1959284E+002
 1.8190000E+003, 1.1841570E+002, 1.1959478E+002
 1.8215000E+003, 1.1842420E+002, 1.1959696E+002
 1.8235000E+003, 1.1843266E+002, 1.1959912E+002
 1.8255000E+003, 1.1844015E+002, 1.1960104E+002
 1.8280000E+003, 1.1844852E+002, 1.1960318E+002
 1.8300000E+003, 1.1845685E+002, 1.1960531E+002
 1.8320000E+003, 1.1846422E+002, 1.1960720E+002
 1.8340000E+003, 1.1847155E+002, 1.1960907E+002
 1.8365000E+003, 1.1847976E+002, 1.1961117E+002
 1.8385000E+003, 1.1848792E+002, 1.1961326E+002
 1.8405000E+003, 1.1849514E+002, 1.1961510E+002
 1.8430000E+003, 1.1850322E+002, 1.1961717E+002
 1.8450000E+003, 1.1851126E+002, 1.1961923E+002
 1.8470000E+003, 1.1851837E+002, 1.1962104E+002
 1.8490000E+003, 1.1852544E+002, 1.1962285E+002
 1.8515000E+003, 1.1853336E+002, 1.1962488E+002
 1.8535000E+003, 1.1854124E+002, 1.1962689E+002
 1.8555000E+003, 1.1854820E+002, 1.1962867E+002
 1.8580000E+003, 1.1855600E+002, 1.1963067E+002
 1.8600000E+003, 1.1856375E+002, 1.1963265E+002
 1.8620000E+003, 1.1857061E+002, 1.1963441E+002
 1.8645000E+003, 1.1857828E+002, 1.1963637E+002
 1.8665000E+003, 1.1858592E+002, 1.1963832E+002
 1.8685000E+003, 1.1859267E+002, 1.1964005E+002
 1.8705000E+003, 1.1859939E+002, 1.1964177E+002
 1.8730000E+003, 1.1860691E+002, 1.1964369E+002
 1.8750000E+003, 1.1861439E+002, 1.1964560E+002
 1.8770000E+003, 1.1862100E+002, 1.1964730E+002
 1.8795000E+003, 1.1862841E+002, 1.1964919E+002
 1.8815000E+003, 1.1863577E+002, 1.1965107E+002
 1.8835000E+003, 1.1864229E+002, 1.1965274E+002
 1.8855000E+003, 1.1864877E+002, 1.1965440E+002
 1.8880000E+003, 1.1865602E+002, 1.1965625E+002
 1.8900000E+003, 1.1866324E+002, 1.1965810E+002
 1.8920000E+003, 1.1866962E+002, 1.1965973E+002
 1.8945000E+003, 1.1867677E+002, 1.1966156E+002
 1.8965000E+003, 1.1868387E+002, 1.1966338E+002
 1.8985000E+003, 1.1869016E+002, 1.1966498E+002
 1.9005000E+003, 1.1869641E+002, 1.1966658E+002
 1.9030000E+003, 1.1870341E+002, 1.1966837E+002
 1.9050000E+003, 1.1871037E+002, 1.1967015E+002
 1.9070000E+003, 1.1871653E+002, 1.1967173E+002
 1.9095000E+003, 1.1872342E+002, 1.1967349E+002
 1.9115000E+003, 1.1873028E+002, 1.1967524E+002
 1.9135000E+003, 1.1873634E+002, 1.1967679E+002
 1.9155000E+003, 1.1874237E+002, 1.1967834E+002
 1.9180000E+003, 1.1874912E+002, 1.1968006E+002
 1.9200000E+003, 1.1875584E+002, 1.1968178E+002
 1.9220000E+003, 1.1876178E+002, 1.1968330E+002
 1.9245000E+003, 1.1876843E+002, 1.1968500E+002
 1.9265000E+003, 1.1877504E+002, 1.1968669E+002
 1.9285000E+003, 1.1878089E+002, 1.1968819E+002
 1.9305000E+003, 1.1878671E+002, 1.1968968E+002
 1.9330000E+003, 1.1879323E+002, 1.1969134E+002
 1.9350000E+003, 1.1879971E+002, 1.1969300E+002
 1.9370000E+003, 1.1880544E+002, 1.1969447E+002
 1.9395000E+003, 1.1881185E+002, 1.1969611E+002
 1.9415000E+003, 1.1881823E+002, 1.1969774E+002
 1.9435000E+003, 1.1882387E+002, 1.1969918E+002
 1.9460000E+003, 1.1883019E+002, 1.1970080E+002
 1.9480000E+003, 1.1883647E+002, 1.1970241E+002
 1.9500000E+003, 1.1884203E+002, 1.1970383E+002
 1.9520000E+003, 1.1884755E+002, 1.1970524E+002
 1.9545000E+003, 1.1885374E+002, 1.1970682E+002
 1.9565000E+003, 1.1885990E+002, 1.1970840E+002
 1.9585000E+003, 1.1886534E+002, 1.1970979E+002
 1.9610000E+003, 1.1887143E+002, 1.1971135E+002
 1.9630000E+003, 1.1887749E+002, 1.1971290E+002
 1.9650000E+003, 1.1888285E+002, 1.1971427E+002
 1.9670000E+003, 1.1888819E+002, 1.1971563E+002
 1.9695000E+003, 1.1889416E+002, 1.1971716E+002
 1.9715000E+003, 1.1890009E+002, 1.1971868E+002
 1.9735000E+003, 1.1890535E+002, 1.1972002E+002
 1.9760000E+003, 1.1891122E+002, 1.1972152E+002
 1.9780000E+003, 1.1891707E+002, 1.1972302E+002
 1.9800000E+003, 1.1892224E+002, 1.1972434E+002
 1.9820000E+003, 1.1892739E+002, 1.1972566E+002
 1.9845000E+003, 1.1893314E+002, 1.1972713E+002
 1.9865000E+003, 1.1893887E+002, 1.1972860E+002
 1.9885000E+003, 1.1894394E+002, 1.1972989E+002
 1.9910000E+003, 1.1894961E+002, 1.1973134E+002
