s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 2.6460000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1953434E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1953434E-003, 0.0000000E+000, 0.0000000E+000
 2.7090000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1821513E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1821513E-003, 0.0000000E+000, 0.0000000E+000
 2.7720000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1694415E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1694415E-003, 0.0000000E+000, 0.0000000E+000
 2.8350000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1571846E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1571846E-003, 0.0000000E+000, 0.0000000E+000
 2.8980000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1453533E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1453533E-003, 0.0000000E+000, 0.0000000E+000
 2.9610000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1339225E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1339225E-003, 0.0000000E+000, 0.0000000E+000
 3.0240000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1228687E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1228687E-003, 0.0000000E+000, 0.0000000E+000
 3.0870000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1121700E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1121700E-003, 0.0000000E+000, 0.0000000E+000
 3.1500000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1018063E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1018063E-003, 0.0000000E+000, 0.0000000E+000
 3.2130000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0917587E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0917587E-003, 0.0000000E+000, 0.0000000E+000
 3.2760000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0820097E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0820097E-003, 0.0000000E+000, 0.0000000E+000
 3.3390000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0725428E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0725428E-003, 0.0000000E+000, 0.0000000E+000
 3.4020000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0633429E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0633429E-003, 0.0000000E+000, 0.0000000E+000
 3.4650000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0543957E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0543957E-003, 0.0000000E+000, 0.0000000E+000
 3.5280000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0456880E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0456880E-003, 0.0000000E+000, 0.0000000E+000
 3.5910000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0372074E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0372074E-003, 0.0000000E+000, 0.0000000E+000
 3.6540000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0289422E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0289422E-003, 0.0000000E+000, 0.0000000E+000
 3.7170000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0208816E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0208816E-003, 0.0000000E+000, 0.0000000E+000
 3.7800000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0130155E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0130155E-003, 0.0000000E+000, 0.0000000E+000
 3.8430000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0053343E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0053343E-003, 0.0000000E+000, 0.0000000E+000
 3.9060000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9782920E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9782920E-004, 0.0000000E+000, 0.0000000E+000
 3.9690000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9049172E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9049172E-004, 0.0000000E+000, 0.0000000E+000
 4.0320000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8331405E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8331405E-004, 0.0000000E+000, 0.0000000E+000
 4.0950000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7628882E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7628882E-004, 0.0000000E+000, 0.0000000E+000
 4.1580000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6940908E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6940908E-004, 0.0000000E+000, 0.0000000E+000
 4.2210000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6266832E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6266832E-004, 0.0000000E+000, 0.0000000E+000
 4.2840000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5606040E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5606040E-004, 0.0000000E+000, 0.0000000E+000
 4.3470000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4957954E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4957954E-004, 0.0000000E+000, 0.0000000E+000
 4.4100000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4322028E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4322028E-004, 0.0000000E+000, 0.0000000E+000
 4.4730000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3697748E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3697748E-004, 0.0000000E+000, 0.0000000E+000
 4.5360000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3084631E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3084631E-004, 0.0000000E+000, 0.0000000E+000
 4.5990000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2482216E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2482216E-004, 0.0000000E+000, 0.0000000E+000
 4.6620000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1890072E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1890072E-004, 0.0000000E+000, 0.0000000E+000
 4.7250000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1307788E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1307788E-004, 0.0000000E+000, 0.0000000E+000
 4.7880000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0734979E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0734979E-004, 0.0000000E+000, 0.0000000E+000
 4.8510000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0171276E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0171276E-004, 0.0000000E+000, 0.0000000E+000
 4.9140000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9616333E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9616333E-004, 0.0000000E+000, 0.0000000E+000
 4.9770000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9069821E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9069821E-004, 0.0000000E+000, 0.0000000E+000
 5.0400000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8531427E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8531427E-004, 0.0000000E+000, 0.0000000E+000
 5.1030000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8000855E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8000855E-004, 0.0000000E+000, 0.0000000E+000
 5.1660000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7477823E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7477823E-004, 0.0000000E+000, 0.0000000E+000
 5.2290000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6962065E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6962065E-004, 0.0000000E+000, 0.0000000E+000
 5.2920000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6453326E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6453326E-004, 0.0000000E+000, 0.0000000E+000
 5.3550000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5951364E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5951364E-004, 0.0000000E+000, 0.0000000E+000
 5.4180000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5455951E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5455951E-004, 0.0000000E+000, 0.0000000E+000
 5.4810000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4966866E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4966866E-004, 0.0000000E+000, 0.0000000E+000
 5.5440000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4483902E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4483902E-004, 0.0000000E+000, 0.0000000E+000
 5.6070000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4006860E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4006860E-004, 0.0000000E+000, 0.0000000E+000
 5.6700000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3535550E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3535550E-004, 0.0000000E+000, 0.0000000E+000
 5.7330000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3069792E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3069792E-004, 0.0000000E+000, 0.0000000E+000
 5.7960000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2609414E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2609414E-004, 0.0000000E+000, 0.0000000E+000
 5.8590000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2154250E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2154250E-004, 0.0000000E+000, 0.0000000E+000
 5.9220000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1704145E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1704145E-004, 0.0000000E+000, 0.0000000E+000
 5.9850000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1258947E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1258947E-004, 0.0000000E+000, 0.0000000E+000
 6.0480000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0818514E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0818514E-004, 0.0000000E+000, 0.0000000E+000
 6.1110000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0382708E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0382708E-004, 0.0000000E+000, 0.0000000E+000
 6.1740000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9951397E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9951397E-004, 0.0000000E+000, 0.0000000E+000
 6.2370000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9524457E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9524457E-004, 0.0000000E+000, 0.0000000E+000
 6.3000000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9101767E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9101767E-004, 0.0000000E+000, 0.0000000E+000
 6.3630000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8683211E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8683211E-004, 0.0000000E+000, 0.0000000E+000
 6.4260000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8268680E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8268680E-004, 0.0000000E+000, 0.0000000E+000
 6.4890000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7858068E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7858068E-004, 0.0000000E+000, 0.0000000E+000
 6.5520000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7451273E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7451273E-004, 0.0000000E+000, 0.0000000E+000
