s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 9.8003273E+000, 4.0162246E+001,-9.2821028E+000,-2.6956572E+001, 1.3239458E-002, 4.5581014E-001, 0.0000000E+000, 0.0000000E+000, 5.0070824E+000, 4.3926203E+000, 7.9903463E-004, 7.9903463E-004
 9.8420706E+000, 3.6727131E+001,-8.3076318E+000,-3.2377129E+001, 1.3105396E-002, 4.5801064E-001, 0.0000000E+000, 0.0000000E+000,-2.9234298E+000,-3.4865133E+000, 7.9903463E-004, 7.9903463E-004
 9.8822918E+000, 3.6326874E+001,-8.4655373E+000,-3.4639459E+001,-4.0939580E-003, 4.6708223E-001, 0.0000000E+000, 0.0000000E+000,-6.4716195E+000,-6.3151343E+000, 7.9903463E-004, 7.9903463E-004
 9.9200249E+000, 3.9071749E+001,-9.4778503E+000,-3.1382922E+001,-2.4258607E-002, 4.7590066E-001, 0.0000000E+000, 0.0000000E+000,-1.6752217E+000,-1.3373813E+000, 7.9903464E-004, 7.9903464E-004
 9.9634628E+000, 4.2565226E+001,-1.0403030E+001,-2.7232708E+001,-1.8567733E-002, 4.8063194E-001, 0.0000000E+000, 0.0000000E+000, 5.0623429E+000, 5.3915511E+000, 7.9903464E-004, 7.9903464E-004
 1.0000653E+001, 4.6252481E+001,-1.1380513E+001,-2.6560009E+001,-1.1787275E-002, 4.7522043E-001, 0.0000000E+000, 0.0000000E+000, 8.8842789E+000, 8.7753924E+000, 7.9903464E-004, 7.9903464E-004
 1.0041718E+001, 4.4473751E+001,-1.0834827E+001,-2.8210395E+001,-2.6178366E-002, 4.6813822E-001, 0.0000000E+000, 0.0000000E+000, 5.8959157E+000, 5.8704892E+000, 7.9903464E-004, 7.9903464E-004
 1.0083416E+001, 4.1926207E+001,-9.8547497E+000,-2.6429331E+001,-3.3865375E-002, 4.5455395E-001, 0.0000000E+000, 0.0000000E+000, 6.2336287E+000, 6.0628147E+000, 7.9903464E-004, 7.9903464E-004
 1.0121638E+001, 3.8514404E+001,-8.8166007E+000,-3.1827954E+001,-4.8045524E-002, 4.5937546E-001, 0.0000000E+000, 0.0000000E+000,-1.1130433E+000,-1.7188204E+000, 7.9903464E-004, 7.9903464E-004
 1.0160778E+001, 3.4512155E+001,-7.8995330E+000,-3.8571574E+001,-4.7015716E-002, 4.7499396E-001, 0.0000000E+000, 0.0000000E+000,-1.0913504E+001,-1.1530974E+001, 7.9903464E-004, 7.9903464E-004
 1.0201034E+001, 3.6155341E+001,-8.5572817E+000,-3.9183221E+001,-1.6586642E-002, 4.7650796E-001, 0.0000000E+000, 0.0000000E+000,-1.1408749E+001,-1.1125240E+001, 7.9903464E-004, 7.9903464E-004
 1.0241289E+001, 3.9234788E+001,-9.3285612E+000,-3.3003421E+001,-2.1025523E-003, 4.7661377E-001, 0.0000000E+000, 0.0000000E+000,-3.2021649E+000,-2.6226832E+000, 7.9903464E-004, 7.9903464E-004
 1.0281544E+001, 4.3992957E+001,-1.0928175E+001,-3.3389280E+001,-1.3570196E-002, 4.7088451E-001, 0.0000000E+000, 0.0000000E+000, 1.6994338E-001, 1.3281718E-001, 7.9903464E-004, 7.9903464E-004
 1.0321799E+001, 4.5712046E+001,-1.1504341E+001,-3.1468676E+001,-3.7102149E-002, 4.6413670E-001, 0.0000000E+000, 0.0000000E+000, 2.8105322E+000, 3.1660635E+000, 7.9903464E-004, 7.9903464E-004
 1.0362055E+001, 4.2727692E+001,-1.0565466E+001,-2.8635809E+001,-4.0660040E-002, 4.6806112E-001, 0.0000000E+000, 0.0000000E+000, 4.6887608E+000, 3.9538182E+000, 7.9903464E-004, 7.9903464E-004
 1.0402310E+001, 3.6896247E+001,-8.4705453E+000,-3.3978932E+001,-7.6770195E-003, 4.6711259E-001, 0.0000000E+000, 0.0000000E+000,-4.6709612E+000,-5.0937946E+000, 7.9903464E-004, 7.9903464E-004
 1.0442189E+001, 3.9632740E+001,-9.2784718E+000,-3.7653026E+001, 5.5546947E-003, 4.6403871E-001, 0.0000000E+000, 0.0000000E+000,-5.7117199E+000,-6.8291638E+000, 7.9903464E-004, 7.9903464E-004
 1.0480827E+001, 3.9835722E+001,-9.6822916E+000,-3.6182935E+001,-1.5912044E-002, 4.7637937E-001, 0.0000000E+000, 0.0000000E+000,-2.0471987E+000,-5.5690371E+000, 7.9903464E-004, 7.9903464E-004
 1.0520197E+001, 3.8620898E+001,-9.2095564E+000,-3.3949269E+001,-3.9897283E-002, 4.7662161E-001, 0.0000000E+000, 0.0000000E+000,-3.9066641E+000,-4.1012035E+000, 7.9903464E-004, 7.9903464E-004
 1.0560454E+001, 3.7985987E+001,-8.8311281E+000,-3.0601755E+001,-7.7196408E-002, 4.7180009E-001, 0.0000000E+000, 0.0000000E+000,-1.1728574E+000,-1.0522926E+000, 7.9903464E-004, 7.9903464E-004
 1.0601047E+001, 4.1606959E+001,-9.8823713E+000,-3.2862498E+001,-4.9828903E-002, 4.6067752E-001, 0.0000000E+000, 0.0000000E+000,-8.3341292E-001,-7.2706196E-001, 7.9903464E-004, 7.9903464E-004
 1.0641639E+001, 4.5377866E+001,-1.1392787E+001,-3.3419865E+001,-2.4970579E-002, 4.5364808E-001, 0.0000000E+000, 0.0000000E+000, 1.4360358E+000, 9.9389099E-001, 7.9903464E-004, 7.9903464E-004
 1.0682618E+001, 3.7648527E+001,-9.1937530E+000,-3.1291249E+001,-2.4981950E-002, 4.6543768E-001, 0.0000000E+000, 0.0000000E+000,-1.5435784E+000,-2.3960193E+000, 7.9903464E-004, 7.9903464E-004
 1.0721336E+001, 3.2062630E+001,-7.3985571E+000,-3.2058972E+001,-3.5642425E-002, 4.7378391E-001, 0.0000000E+000, 0.0000000E+000,-6.4226866E+000,-6.9567579E+000, 7.9903464E-004, 7.9903464E-004
 1.0762412E+001, 3.1904320E+001,-7.5444964E+000,-3.3282465E+001,-2.3996528E-002, 4.7402514E-001, 0.0000000E+000, 0.0000000E+000,-8.1676769E+000,-8.4726129E+000, 7.9903464E-004, 7.9903464E-004
 1.0801337E+001, 3.6785041E+001,-9.1331151E+000,-3.4167643E+001,-1.7281547E-002, 4.7307347E-001, 0.0000000E+000, 0.0000000E+000,-6.5996423E+000,-6.0599251E+000, 7.9903464E-004, 7.9903464E-004
 1.0840887E+001, 4.4837752E+001,-1.1211624E+001,-3.1106241E+001,-3.1199497E-002, 4.6778820E-001, 0.0000000E+000, 0.0000000E+000, 2.5228043E+000, 2.9564755E+000, 7.9903464E-004, 7.9903464E-004
 1.0880437E+001, 4.7787728E+001,-1.1876438E+001,-3.4496060E+001,-6.0990484E-002, 4.5545112E-001, 0.0000000E+000, 0.0000000E+000, 2.1129325E+000, 1.8096898E+000, 7.9903464E-004, 7.9903464E-004
 1.0921597E+001, 4.4600506E+001,-1.0732787E+001,-3.4844132E+001,-6.2619214E-002, 4.5568290E-001, 0.0000000E+000, 0.0000000E+000, 3.2181643E-001,-5.8334932E-001, 7.9903464E-004, 7.9903464E-004
 1.0960928E+001, 3.7437328E+001,-8.5773571E+000,-3.2854704E+001,-4.7031212E-002, 4.6220298E-001, 0.0000000E+000, 0.0000000E+000,-3.2006102E+000,-3.5795611E+000, 7.9903464E-004, 7.9903464E-004
 1.1002933E+001, 3.5551816E+001,-8.3342110E+000,-2.9553514E+001,-9.6330397E-003, 4.6669253E-001, 0.0000000E+000, 0.0000000E+000,-1.7506179E+000,-1.8788505E+000, 7.9903464E-004, 7.9903464E-004
 1.1041225E+001, 3.5501184E+001,-8.4755632E+000,-3.4983701E+001,-2.6968772E-003, 4.7142852E-001, 0.0000000E+000, 0.0000000E+000,-7.3326594E+000,-7.4893484E+000, 7.9903464E-004, 7.9903464E-004
 1.1083000E+001, 3.5177707E+001,-8.4998830E+000,-4.0798206E+001,-2.8548645E-002, 4.7147956E-001, 0.0000000E+000, 0.0000000E+000,-1.3509150E+001,-1.3677450E+001, 7.9903464E-004, 7.9903464E-004
 1.1121293E+001, 3.9314475E+001,-9.5762223E+000,-3.7361191E+001,-5.3290849E-002, 4.7368452E-001, 0.0000000E+000, 0.0000000E+000,-7.9955939E+000,-7.2025450E+000, 7.9903464E-004, 7.9903464E-004
 1.1163068E+001, 4.7156106E+001,-1.1707534E+001,-3.5431111E+001,-4.9255962E-002, 4.6012490E-001, 0.0000000E+000, 0.0000000E+000, 9.6978266E-001, 4.2832988E-001, 7.9903464E-004, 7.9903464E-004
 1.1200224E+001, 4.6006887E+001,-1.1310866E+001,-3.6443732E+001,-2.3526965E-002, 4.4887930E-001, 0.0000000E+000, 0.0000000E+000, 6.7558795E-001,-1.3223585E+000, 7.9903464E-004, 7.9903464E-004
 1.1242015E+001, 3.7767458E+001,-8.6655979E+000,-3.3215488E+001,-7.5643966E-003, 4.5077945E-001, 0.0000000E+000, 0.0000000E+000,-3.5042964E+000,-3.6704133E+000, 7.9903464E-004, 7.9903464E-004
 1.1280596E+001, 3.4385976E+001,-7.7552641E+000,-2.7157014E+001,-2.4320574E-002, 4.6586265E-001, 0.0000000E+000, 0.0000000E+000,-2.4729324E-001,-8.4759689E-002, 7.9903464E-004, 7.9903464E-004
 1.1322389E+001, 3.6142553E+001,-8.8199782E+000,-2.8036467E+001,-3.2013637E-002, 4.8266338E-001, 0.0000000E+000, 0.0000000E+000, 4.3240465E-003,-2.6324219E-001, 7.9903464E-004, 7.9903464E-004
 1.1361421E+001, 3.8993707E+001,-9.6580156E+000,-3.9842669E+001,-2.2144452E-002, 4.7381783E-001, 0.0000000E+000, 0.0000000E+000,-1.0402382E+001,-1.0055304E+001, 7.9903464E-004, 7.9903464E-004
 1.1400395E+001, 4.4824941E+001,-1.1275180E+001,-3.6706530E+001,-3.8404945E-002, 4.5977601E-001, 0.0000000E+000, 0.0000000E+000,-3.2514729E+000,-2.7353979E+000, 7.9903464E-004, 7.9903464E-004
 1.1442912E+001, 4.8041676E+001,-1.1782062E+001,-2.9571621E+001,-3.4712955E-002, 4.5434801E-001, 0.0000000E+000, 0.0000000E+000, 6.6882181E+000, 7.1076278E+000, 7.9903464E-004, 7.9903464E-004
 1.1483210E+001, 4.0746715E+001,-9.8434193E+000,-2.3887166E+001,-8.0003326E-003, 4.4742031E-001, 0.0000000E+000, 0.0000000E+000, 7.9636943E+000, 7.4555487E+000, 7.9903464E-004, 7.9903464E-004
 1.1520418E+001, 3.3300091E+001,-7.4281382E+000,-2.2170908E+001, 1.6045332E-003, 4.5021451E-001, 0.0000000E+000, 0.0000000E+000, 4.4650780E+000, 4.1528639E+000, 7.9903464E-004, 7.9903464E-004
 1.1561087E+001, 3.5320536E+001,-8.0750656E+000,-2.3257466E+001,-1.4570366E-002, 4.5695292E-001, 0.0000000E+000, 0.0000000E+000, 4.1946912E+000, 4.4303876E+000, 7.9903464E-004, 7.9903464E-004
 1.1600888E+001, 3.8625175E+001,-9.4780552E+000,-2.5163505E+001,-1.9613471E-002, 4.6937222E-001, 0.0000000E+000, 0.0000000E+000, 4.5784927E+000, 4.4333730E+000, 7.9903464E-004, 7.9903464E-004
 1.1640027E+001, 3.9585929E+001,-9.7795183E+000,-3.1721460E+001,-1.0419763E-002, 4.7304648E-001, 0.0000000E+000, 0.0000000E+000,-1.1861452E+000,-1.4524223E+000, 7.9903464E-004, 7.9903464E-004
 1.1683809E+001, 4.3397963E+001,-1.0503881E+001,-3.8290921E+001,-1.8126196E-002, 4.6767488E-001, 0.0000000E+000, 0.0000000E+000,-5.1261059E+000,-4.9472901E+000, 7.9903464E-004, 7.9903464E-004
 1.1720752E+001, 4.6509322E+001,-1.1495780E+001,-3.3737772E+001,-1.9218292E-002, 4.5861447E-001, 0.0000000E+000, 0.0000000E+000, 1.7004122E+000, 1.7151655E+000, 7.9903464E-004, 7.9903464E-004
 1.1760926E+001, 4.1878848E+001,-1.0245903E+001,-2.8661013E+001,-1.1662241E-002, 4.5918473E-001, 0.0000000E+000, 0.0000000E+000, 4.3507041E+000, 3.4194551E+000, 7.9903464E-004, 7.9903464E-004
 1.1800614E+001, 3.8140233E+001,-9.0285659E+000,-2.8527179E+001,-1.3264765E-002, 4.7035322E-001, 0.0000000E+000, 0.0000000E+000, 1.4746644E+000, 1.0415763E+000, 7.9903464E-004, 7.9903464E-004
 1.1841580E+001, 3.6500236E+001,-8.4621390E+000,-2.7761130E+001,-9.7304114E-003, 4.7441816E-001, 0.0000000E+000, 0.0000000E+000, 1.5557249E+000, 7.4165431E-001, 7.9903464E-004, 7.9903464E-004
 1.1882546E+001, 3.4622360E+001,-8.2204162E+000,-2.8144039E+001, 1.5104385E-003, 4.8295038E-001, 0.0000000E+000, 0.0000000E+000,-1.0240279E+000,-1.2576340E+000, 7.9903464E-004, 7.9903464E-004
 1.1922006E+001, 3.8258463E+001,-9.4927951E+000,-3.0137960E+001,-1.2272088E-002, 4.9099032E-001, 0.0000000E+000, 0.0000000E+000,-9.1211507E-001,-8.9357424E-001, 7.9903464E-004, 7.9903464E-004
 1.1962443E+001, 4.4795748E+001,-1.1228868E+001,-3.4706634E+001,-3.7452986E-002, 4.8073238E-001, 0.0000000E+000, 0.0000000E+000,-2.7397781E-001,-6.9647430E-001, 7.9903464E-004, 7.9903464E-004
 1.2000147E+001, 5.1182271E+001,-1.2724028E+001,-3.9580153E+001,-4.0338408E-002, 4.6390919E-001, 0.0000000E+000, 0.0000000E+000,-6.1569388E-002,-6.9833887E-001, 7.9903464E-004, 7.9903464E-004
 1.2042837E+001, 4.5194085E+001,-1.0921298E+001,-3.8425318E+001,-2.1887158E-002, 4.5456896E-001, 0.0000000E+000, 0.0000000E+000,-3.3325569E+000,-3.7198492E+000, 7.9903464E-004, 7.9903464E-004
 1.2080361E+001, 3.4610857E+001,-7.9134511E+000,-3.0478516E+001, 2.2158575E-004, 4.5982505E-001, 0.0000000E+000, 0.0000000E+000,-2.6701511E+000,-3.3210634E+000, 7.9903464E-004, 7.9903464E-004
 1.2121942E+001, 2.6121231E+001,-5.8090634E+000,-2.3312617E+001, 2.1620938E-002, 4.7575796E-001, 0.0000000E+000, 0.0000000E+000,-1.9770671E+000,-2.5030701E+000, 7.9903464E-004, 7.9903464E-004
 1.2162089E+001, 2.8334362E+001,-6.4574398E+000,-1.9221164E+001, 9.0622556E-003, 4.9037590E-001, 0.0000000E+000, 0.0000000E+000, 2.7212391E+000, 3.1551971E+000, 7.9903464E-004, 7.9903464E-004
 1.2200307E+001, 3.8470471E+001,-9.5882926E+000,-2.4250257E+001,-4.6130268E-003, 4.9108990E-001, 0.0000000E+000, 0.0000000E+000, 4.9488979E+000, 5.1183983E+000, 7.9903464E-004, 7.9903464E-004
 1.2244132E+001, 4.5865044E+001,-1.1905493E+001,-3.3728461E+001, 5.9215574E-003, 4.8735307E-001, 0.0000000E+000, 0.0000000E+000, 5.0977904E-001, 7.2436489E-001, 7.9903464E-004, 7.9903464E-004
 1.2282529E+001, 5.1916669E+001,-1.3345538E+001,-3.5417908E+001, 1.5042449E-002, 4.7360392E-001, 0.0000000E+000, 0.0000000E+000, 3.3060678E+000, 3.6418699E+000, 7.9903464E-004, 7.9903464E-004
 1.2322008E+001, 5.0715698E+001,-1.2370616E+001,-3.3327431E+001, 7.7222168E-003, 4.7638356E-001, 0.0000000E+000, 0.0000000E+000, 6.1048342E+000, 5.5017568E+000, 7.9903464E-004, 7.9903464E-004
 1.2360125E+001, 3.7799318E+001,-8.4933044E+000,-2.8960158E+001,-4.4383534E-003, 4.7175744E-001, 0.0000000E+000, 0.0000000E+000, 1.5381146E+000, 8.1317441E-001, 7.9903464E-004, 7.9903464E-004
 1.2402433E+001, 3.5980593E+001,-8.0370689E+000,-2.6300224E+001,-7.0298219E-003, 4.6187438E-001, 0.0000000E+000, 0.0000000E+000, 1.9363064E+000, 2.0981451E+000, 7.9903464E-004, 7.9903464E-004
 1.2443089E+001, 4.3009695E+001,-1.0321266E+001,-2.1921935E+001,-2.5123632E-002, 4.6842308E-001, 0.0000000E+000, 0.0000000E+000, 1.1623464E+001, 1.1209793E+001, 7.9903464E-004, 7.9903464E-004
 1.2480775E+001, 4.4327140E+001,-1.0926100E+001,-2.0507699E+001,-3.4833085E-002, 4.7532270E-001, 0.0000000E+000, 0.0000000E+000, 1.4143553E+001, 1.3333831E+001, 7.9903464E-004, 7.9903464E-004
 1.2522230E+001, 3.8335977E+001,-9.1230621E+000,-2.3998869E+001,-7.4909622E-003, 4.6988755E-001, 0.0000000E+000, 0.0000000E+000, 6.4128748E+000, 5.6764430E+000, 7.9903464E-004, 7.9903464E-004
 1.2563686E+001, 3.6019380E+001,-8.3066007E+000,-2.9287046E+001, 5.5335031E-003, 4.8067027E-001, 0.0000000E+000, 0.0000000E+000,-8.7930329E-001,-1.0880625E+000, 7.9903464E-004, 7.9903464E-004
 1.2601373E+001, 3.7816864E+001,-8.7850330E+000,-2.8013446E+001, 4.8218024E-004, 4.9703759E-001, 0.0000000E+000, 0.0000000E+000, 1.3536525E+000, 1.5159050E+000, 7.9903464E-004, 7.9903464E-004
 1.2640327E+001, 3.6887888E+001,-8.6664965E+000,-2.8601279E+001,-2.1638743E-002, 5.0124009E-001, 0.0000000E+000, 0.0000000E+000, 4.7246271E-001, 9.9713822E-002, 7.9903464E-004, 7.9903464E-004
 1.2680428E+001, 3.7618156E+001,-9.0333125E+000,-3.5774478E+001,-3.5122894E-002, 4.9406753E-001, 0.0000000E+000, 0.0000000E+000,-6.3251402E+000,-6.7306895E+000, 7.9903464E-004, 7.9903464E-004
 1.2720528E+001, 4.1198128E+001,-9.9910545E+000,-4.3465704E+001,-2.3727827E-002, 4.9338310E-001, 0.0000000E+000, 0.0000000E+000,-1.2217454E+001,-1.1788976E+001, 7.9903464E-004, 7.9903464E-004
 1.2763011E+001, 4.8597369E+001,-1.2068969E+001,-3.8065834E+001,-5.8301847E-003, 4.7954449E-001, 0.0000000E+000, 0.0000000E+000,-7.6413223E-001,-1.0637193E+000, 7.9903464E-004, 7.9903464E-004
 1.2802786E+001, 4.4449622E+001,-1.0686780E+001,-3.0684807E+001, 9.0567365E-003, 4.6576489E-001, 0.0000000E+000, 0.0000000E+000, 4.0371494E+000, 3.5528569E+000, 7.9903464E-004, 7.9903464E-004
 1.2840645E+001, 3.7561197E+001,-8.5104765E+000,-2.7743228E+001, 1.2193475E-002, 4.7427229E-001, 0.0000000E+000, 0.0000000E+000, 2.1379728E+000, 1.7939578E+000, 7.9903464E-004, 7.9903464E-004
 1.2881274E+001, 3.5600819E+001,-8.2132147E+000,-2.8412991E+001, 5.1218319E-003, 4.9027066E-001, 0.0000000E+000, 0.0000000E+000,-5.0992930E-001,-5.2999361E-001, 7.9903464E-004, 7.9903464E-004
 1.2921227E+001, 4.0404756E+001,-9.5584013E+000,-2.8732032E+001, 3.9089174E-003, 4.8733403E-001, 0.0000000E+000, 0.0000000E+000, 2.7705306E+000, 2.6055654E+000, 7.9903464E-004, 7.9903464E-004
 1.2962193E+001, 4.3662919E+001,-1.0318980E+001,-3.4520633E+001, 1.4180673E-002, 4.7878874E-001, 0.0000000E+000, 0.0000000E+000,-8.4345749E-001,-6.8372519E-001, 7.9903464E-004, 7.9903464E-004
 1.3000733E+001, 4.5598475E+001,-1.0916023E+001,-3.1642422E+001, 7.3375811E-004, 4.6757390E-001, 0.0000000E+000, 0.0000000E+000, 3.3180664E+000, 3.5083370E+000, 7.9903464E-004, 7.9903464E-004
 1.3041408E+001, 4.3101652E+001,-1.0496399E+001,-2.7779908E+001,-1.1144598E-002, 4.6754058E-001, 0.0000000E+000, 0.0000000E+000, 5.6634774E+000, 5.2817406E+000, 7.9903464E-004, 7.9903464E-004
 1.3082202E+001, 3.6060459E+001,-8.2744826E+000,-2.7308147E+001,-1.8637002E-002, 4.7256971E-001, 0.0000000E+000, 0.0000000E+000, 1.2578049E+000, 9.3176157E-001, 7.9903464E-004, 7.9903464E-004
 1.3122997E+001, 3.3038055E+001,-7.5159413E+000,-2.7016321E+001,-2.3381994E-002, 4.8184181E-001, 0.0000000E+000, 0.0000000E+000,-4.5689637E-001,-1.0357476E+000, 7.9903464E-004, 7.9903464E-004
 1.3160393E+001, 3.3856146E+001,-7.9601385E+000,-2.6084206E+001,-2.4899879E-002, 4.9084544E-001, 0.0000000E+000, 0.0000000E+000, 3.8694522E-001, 2.7774799E-001, 7.9903464E-004, 7.9903464E-004
 1.3201188E+001, 4.0828331E+001,-9.9152545E+000,-2.5652120E+001,-2.5503810E-002, 4.7994149E-001, 0.0000000E+000, 0.0000000E+000, 5.0648069E+000, 5.7153946E+000, 7.9903464E-004, 7.9903464E-004
 1.3242323E+001, 4.8247179E+001,-1.2180120E+001,-2.5601665E+001,-6.2555112E-003, 4.6029302E-001, 0.0000000E+000, 0.0000000E+000, 1.0809055E+001, 1.0919432E+001, 7.9903464E-004, 7.9903464E-004
 1.3283459E+001, 4.3836932E+001,-1.0869134E+001,-3.0934553E+001, 1.9764619E-002, 4.5459366E-001, 0.0000000E+000, 0.0000000E+000, 3.4737075E+000, 2.5076035E+000, 7.9903464E-004, 7.9903464E-004
 1.3322854E+001, 3.4787228E+001,-7.9937587E+000,-3.5281054E+001, 4.7059372E-002, 4.6219226E-001, 0.0000000E+000, 0.0000000E+000,-7.3511553E+000,-7.9783332E+000, 7.9903464E-004, 7.9903464E-004
 1.3362964E+001, 2.9633932E+001,-6.5761970E+000,-4.0471494E+001, 3.3873626E-002, 4.8315611E-001, 0.0000000E+000, 0.0000000E+000,-1.6519188E+001,-1.6896729E+001, 7.9903464E-004, 7.9903464E-004
 1.3403074E+001, 3.4797757E+001,-8.1291923E+000,-4.1227073E+001,-4.6447426E-004, 4.9093889E-001, 0.0000000E+000, 0.0000000E+000,-1.4561923E+001,-1.4068035E+001, 7.9903464E-004, 7.9903464E-004
 1.3441360E+001, 4.1133454E+001,-1.0368241E+001,-3.8839014E+001,-1.4459290E-002, 4.9405070E-001, 0.0000000E+000, 0.0000000E+000,-8.2954151E+000,-7.5942091E+000, 7.9903464E-004, 7.9903464E-004
 1.3481471E+001, 4.8155717E+001,-1.2079138E+001,-3.5067899E+001,-2.0333738E-002, 4.8515712E-001, 0.0000000E+000, 0.0000000E+000, 1.0761515E+000, 1.4735027E+000, 7.9903464E-004, 7.9903464E-004
 1.3522642E+001, 4.8452104E+001,-1.2229639E+001,-3.7128587E+001,-3.5739213E-002, 4.6648791E-001, 0.0000000E+000, 0.0000000E+000, 5.2697366E-001,-4.7537233E-001, 7.9903464E-004, 7.9903464E-004
 1.3561405E+001, 4.2510779E+001,-1.0434692E+001,-3.4494770E+001,-5.2179674E-002, 4.5860203E-001, 0.0000000E+000, 0.0000000E+000, 1.1676685E+000,-2.0122609E+000, 7.9903464E-004, 7.9903464E-004
 1.3601077E+001, 3.4445527E+001,-7.9305994E+000,-2.8619846E+001,-5.1068589E-002, 4.5720264E-001, 0.0000000E+000, 0.0000000E+000,-1.1998722E+000,-1.6987844E+000, 7.9903464E-004, 7.9903464E-004
 1.3642559E+001, 3.2655196E+001,-7.5310343E+000,-2.4588902E+001,-1.9370681E-002, 4.5865465E-001, 0.0000000E+000, 0.0000000E+000, 9.6987854E-001, 9.7454418E-001, 7.9903464E-004, 7.9903464E-004
 1.3681670E+001, 3.6559576E+001,-8.9629777E+000,-2.2784107E+001, 2.4295118E-002, 4.7545639E-001, 0.0000000E+000, 0.0000000E+000, 5.0418534E+000, 5.3122429E+000, 7.9903464E-004, 7.9903464E-004
 1.3720456E+001, 3.9077001E+001,-9.7312909E+000,-2.3064100E+001, 4.9685295E-002, 4.9812438E-001, 0.0000000E+000, 0.0000000E+000, 6.8034431E+000, 6.8294198E+000, 7.9903464E-004, 7.9903464E-004
 1.3761328E+001, 3.9604249E+001,-9.8972523E+000,-3.6279503E+001, 3.1690159E-002, 4.9148770E-001, 0.0000000E+000, 0.0000000E+000,-5.2378248E+000,-6.0493286E+000, 7.9903464E-004, 7.9903464E-004
 1.3800765E+001, 4.4136273E+001,-1.0696999E+001,-4.2514020E+001,-3.0646965E-002, 4.7766379E-001, 0.0000000E+000, 0.0000000E+000,-9.4591671E+000,-8.6277284E+000, 7.9903464E-004, 7.9903464E-004
 1.3842473E+001, 5.1357015E+001,-1.2676031E+001,-4.3022606E+001,-7.2664151E-002, 4.5709059E-001, 0.0000000E+000, 0.0000000E+000,-4.1279195E+000,-3.9571958E+000, 7.9903464E-004, 7.9903464E-004
 1.3881240E+001, 4.4755936E+001,-1.0817596E+001,-3.9569746E+001,-7.2981796E-002, 4.4581849E-001, 0.0000000E+000, 0.0000000E+000,-4.6642410E+000,-5.2585691E+000, 7.9903464E-004, 7.9903464E-004
 1.3921958E+001, 3.0481645E+001,-6.7677749E+000,-3.2758381E+001,-5.5457571E-002, 4.5073486E-001, 0.0000000E+000, 0.0000000E+000,-8.0991828E+000,-8.6492340E+000, 7.9903464E-004, 7.9903464E-004
 1.3962675E+001, 2.6934934E+001,-5.9676158E+000,-2.8674935E+001,-3.2914081E-002, 4.5157432E-001, 0.0000000E+000, 0.0000000E+000,-7.5057107E+000,-7.2889563E+000, 7.9903464E-004, 7.9903464E-004
 1.4002454E+001, 3.3319896E+001,-8.2283894E+000,-3.2037462E+001,-1.2482025E-002, 4.6348003E-001, 0.0000000E+000, 0.0000000E+000,-6.5153487E+000,-6.4949579E+000, 7.9903464E-004, 7.9903464E-004
 1.4040353E+001, 3.7019805E+001,-9.1170301E+000,-3.5127551E+001,-3.2809424E-004, 4.8225381E-001, 0.0000000E+000, 0.0000000E+000,-7.0741409E+000,-6.7428506E+000, 7.9903464E-004, 7.9903464E-004
 1.4083937E+001, 4.2724189E+001,-1.0396881E+001,-3.5468192E+001, 2.1818168E-002, 4.8065174E-001, 0.0000000E+000, 0.0000000E+000,-3.2482507E+000,-2.6384141E+000, 7.9903464E-004, 7.9903464E-004
 1.4121456E+001, 4.5688083E+001,-1.1250261E+001,-3.0328473E+001, 3.3259797E-002, 4.8019996E-001, 0.0000000E+000, 0.0000000E+000, 4.3075545E+000, 4.6228084E+000, 7.9903464E-004, 7.9903464E-004
 1.4160735E+001, 4.9055507E+001,-1.2020045E+001,-3.2640009E+001, 1.8371202E-002, 4.8584133E-001, 0.0000000E+000, 0.0000000E+000, 5.5443807E+000, 4.8996661E+000, 7.9903464E-004, 7.9903464E-004
 1.4201652E+001, 4.6017776E+001,-1.1037139E+001,-3.3074595E+001,-1.5554519E-002, 4.7402478E-001, 0.0000000E+000, 0.0000000E+000, 3.0675301E+000, 2.3645125E+000, 7.9903464E-004, 7.9903464E-004
 1.4243126E+001, 4.1746457E+001,-9.5305591E+000,-2.5780193E+001,-4.2594665E-002, 4.6559865E-001, 0.0000000E+000, 0.0000000E+000, 6.9650102E+000, 6.8587089E+000, 7.9903464E-004, 7.9903464E-004
 1.4282588E+001, 4.0761539E+001,-9.4923847E+000,-1.9639422E+001,-3.1493997E-002, 4.5578699E-001, 0.0000000E+000, 0.0000000E+000, 1.1905546E+001, 1.2054026E+001, 7.9903464E-004, 7.9903464E-004
 1.4322332E+001, 4.1154436E+001,-9.8840274E+000,-1.8057346E+001,-2.0285624E-002, 4.4568173E-001, 0.0000000E+000, 0.0000000E+000, 1.3786275E+001, 1.3638459E+001, 7.9903464E-004, 7.9903464E-004
 1.4362383E+001, 3.8900486E+001,-9.3183485E+000,-2.1898386E+001,-3.2506888E-002, 4.4746060E-001, 0.0000000E+000, 0.0000000E+000, 8.5224763E+000, 8.0987056E+000, 7.9903464E-004, 7.9903464E-004
