s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 6.2370000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9332450E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9332450E-004, 0.0000000E+000, 0.0000000E+000
 6.3000000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8893334E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8893334E-004, 0.0000000E+000, 0.0000000E+000
 6.3630000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8459066E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8459066E-004, 0.0000000E+000, 0.0000000E+000
 6.4260000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8029509E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8029509E-004, 0.0000000E+000, 0.0000000E+000
 6.4890000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7604527E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7604527E-004, 0.0000000E+000, 0.0000000E+000
 6.5520000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7183993E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7183993E-004, 0.0000000E+000, 0.0000000E+000
 6.6150000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6767783E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6767783E-004, 0.0000000E+000, 0.0000000E+000
 6.6780000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6355779E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6355779E-004, 0.0000000E+000, 0.0000000E+000
 6.7410000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5947868E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5947868E-004, 0.0000000E+000, 0.0000000E+000
 6.8040000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5543939E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5543939E-004, 0.0000000E+000, 0.0000000E+000
 6.8670000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5143889E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5143889E-004, 0.0000000E+000, 0.0000000E+000
 6.9300000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4747617E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4747617E-004, 0.0000000E+000, 0.0000000E+000
 6.9930000E+004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4355025E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4355025E-004, 0.0000000E+000, 0.0000000E+000
